"","secs","timest","st_id","st_lon","st_lat","q_cms","q_cfs","dpth_m","POSIXct","wy","dateTime"
"1127",4057200,"2010-02-17 00:00:00","    18578829",-87.38462,34.28121,0.266,9.383,0,2010-02-17 00:00:00,2010,2010-02-17 00:00:00
"1128",4060800,"2010-02-17 01:00:00","    18578829",-87.38462,34.28121,0.266,9.404,0,2010-02-17 01:00:00,2010,2010-02-17 01:00:00
"1129",4064400,"2010-02-17 02:00:00","    18578829",-87.38462,34.28121,0.267,9.424,0,2010-02-17 02:00:00,2010,2010-02-17 02:00:00
"1130",4068000,"2010-02-17 03:00:00","    18578829",-87.38462,34.28121,0.267,9.444,0,2010-02-17 03:00:00,2010,2010-02-17 03:00:00
"1131",4071600,"2010-02-17 04:00:00","    18578829",-87.38462,34.28121,0.269,9.488,0,2010-02-17 04:00:00,2010,2010-02-17 04:00:00
"1132",4075200,"2010-02-17 05:00:00","    18578829",-87.38462,34.28121,0.27,9.539,0,2010-02-17 05:00:00,2010,2010-02-17 05:00:00
"1133",4078800,"2010-02-17 06:00:00","    18578829",-87.38462,34.28121,0.271,9.568,0,2010-02-17 06:00:00,2010,2010-02-17 06:00:00
"1134",4082400,"2010-02-17 07:00:00","    18578829",-87.38462,34.28121,0.272,9.588,0,2010-02-17 07:00:00,2010,2010-02-17 07:00:00
"1135",4086000,"2010-02-17 08:00:00","    18578829",-87.38462,34.28121,0.272,9.606,0,2010-02-17 08:00:00,2010,2010-02-17 08:00:00
"1136",4089600,"2010-02-17 09:00:00","    18578829",-87.38462,34.28121,0.273,9.625,0,2010-02-17 09:00:00,2010,2010-02-17 09:00:00
"1137",4093200,"2010-02-17 10:00:00","    18578829",-87.38462,34.28121,0.273,9.643,0,2010-02-17 10:00:00,2010,2010-02-17 10:00:00
"1138",4096800,"2010-02-17 11:00:00","    18578829",-87.38462,34.28121,0.274,9.662,0,2010-02-17 11:00:00,2010,2010-02-17 11:00:00
"1139",4100400,"2010-02-17 12:00:00","    18578829",-87.38462,34.28121,0.274,9.683,0,2010-02-17 12:00:00,2010,2010-02-17 12:00:00
"1140",4104000,"2010-02-17 13:00:00","    18578829",-87.38462,34.28121,0.275,9.704,0,2010-02-17 13:00:00,2010,2010-02-17 13:00:00
"1141",4107600,"2010-02-17 14:00:00","    18578829",-87.38462,34.28121,0.275,9.719,0,2010-02-17 14:00:00,2010,2010-02-17 14:00:00
"1142",4111200,"2010-02-17 15:00:00","    18578829",-87.38462,34.28121,0.276,9.73,0,2010-02-17 15:00:00,2010,2010-02-17 15:00:00
"1143",4114800,"2010-02-17 16:00:00","    18578829",-87.38462,34.28121,0.276,9.739,0,2010-02-17 16:00:00,2010,2010-02-17 16:00:00
"1144",4118400,"2010-02-17 17:00:00","    18578829",-87.38462,34.28121,0.276,9.744,0,2010-02-17 17:00:00,2010,2010-02-17 17:00:00
"1145",4122000,"2010-02-17 18:00:00","    18578829",-87.38462,34.28121,0.276,9.761,0,2010-02-17 18:00:00,2010,2010-02-17 18:00:00
"1146",4125600,"2010-02-17 19:00:00","    18578829",-87.38462,34.28121,0.276,9.759,0,2010-02-17 19:00:00,2010,2010-02-17 19:00:00
"1147",4129200,"2010-02-17 20:00:00","    18578829",-87.38462,34.28121,0.276,9.758,0,2010-02-17 20:00:00,2010,2010-02-17 20:00:00
"1148",4132800,"2010-02-17 21:00:00","    18578829",-87.38462,34.28121,0.277,9.769,0,2010-02-17 21:00:00,2010,2010-02-17 21:00:00
"1149",4136400,"2010-02-17 22:00:00","    18578829",-87.38462,34.28121,0.277,9.793,0,2010-02-17 22:00:00,2010,2010-02-17 22:00:00
"1150",4140000,"2010-02-17 23:00:00","    18578829",-87.38462,34.28121,0.278,9.825,0,2010-02-17 23:00:00,2010,2010-02-17 23:00:00
"1151",4143600,"2010-02-18 00:00:00","    18578829",-87.38462,34.28121,0.279,9.856,0,2010-02-18 00:00:00,2010,2010-02-18 00:00:00
"1152",4147200,"2010-02-18 01:00:00","    18578829",-87.38462,34.28121,0.28,9.881,0,2010-02-18 01:00:00,2010,2010-02-18 01:00:00
"1153",4150800,"2010-02-18 02:00:00","    18578829",-87.38462,34.28121,0.28,9.903,0,2010-02-18 02:00:00,2010,2010-02-18 02:00:00
"1154",4154400,"2010-02-18 03:00:00","    18578829",-87.38462,34.28121,0.281,9.923,0,2010-02-18 03:00:00,2010,2010-02-18 03:00:00
"1155",4158000,"2010-02-18 04:00:00","    18578829",-87.38462,34.28121,0.282,9.944,0,2010-02-18 04:00:00,2010,2010-02-18 04:00:00
"1156",4161600,"2010-02-18 05:00:00","    18578829",-87.38462,34.28121,0.282,9.964,0,2010-02-18 05:00:00,2010,2010-02-18 05:00:00
"1157",4165200,"2010-02-18 06:00:00","    18578829",-87.38462,34.28121,0.283,9.985,0,2010-02-18 06:00:00,2010,2010-02-18 06:00:00
"1158",4168800,"2010-02-18 07:00:00","    18578829",-87.38462,34.28121,0.283,10.003,0,2010-02-18 07:00:00,2010,2010-02-18 07:00:00
"1159",4172400,"2010-02-18 08:00:00","    18578829",-87.38462,34.28121,0.284,10.018,0,2010-02-18 08:00:00,2010,2010-02-18 08:00:00
"1160",4176000,"2010-02-18 09:00:00","    18578829",-87.38462,34.28121,0.285,10.066,0,2010-02-18 09:00:00,2010,2010-02-18 09:00:00
"1161",4179600,"2010-02-18 10:00:00","    18578829",-87.38462,34.28121,0.286,10.1,0,2010-02-18 10:00:00,2010,2010-02-18 10:00:00
"1162",4183200,"2010-02-18 11:00:00","    18578829",-87.38462,34.28121,0.287,10.122,0,2010-02-18 11:00:00,2010,2010-02-18 11:00:00
"1163",4186800,"2010-02-18 12:00:00","    18578829",-87.38462,34.28121,0.287,10.142,0,2010-02-18 12:00:00,2010,2010-02-18 12:00:00
"1164",4190400,"2010-02-18 13:00:00","    18578829",-87.38462,34.28121,0.288,10.168,0,2010-02-18 13:00:00,2010,2010-02-18 13:00:00
"1165",4194000,"2010-02-18 14:00:00","    18578829",-87.38462,34.28121,0.291,10.288,0,2010-02-18 14:00:00,2010,2010-02-18 14:00:00
"1166",4197600,"2010-02-18 15:00:00","    18578829",-87.38462,34.28121,0.295,10.43,0,2010-02-18 15:00:00,2010,2010-02-18 15:00:00
"1167",4201200,"2010-02-18 16:00:00","    18578829",-87.38462,34.28121,0.299,10.543,0,2010-02-18 16:00:00,2010,2010-02-18 16:00:00
"1168",4204800,"2010-02-18 17:00:00","    18578829",-87.38462,34.28121,0.296,10.464,0,2010-02-18 17:00:00,2010,2010-02-18 17:00:00
"1169",4208400,"2010-02-18 18:00:00","    18578829",-87.38462,34.28121,0.294,10.367,0,2010-02-18 18:00:00,2010,2010-02-18 18:00:00
"1170",4212000,"2010-02-18 19:00:00","    18578829",-87.38462,34.28121,0.291,10.265,0,2010-02-18 19:00:00,2010,2010-02-18 19:00:00
"1171",4215600,"2010-02-18 20:00:00","    18578829",-87.38462,34.28121,0.289,10.207,0,2010-02-18 20:00:00,2010,2010-02-18 20:00:00
"1172",4219200,"2010-02-18 21:00:00","    18578829",-87.38462,34.28121,0.289,10.189,0,2010-02-18 21:00:00,2010,2010-02-18 21:00:00
"1173",4222800,"2010-02-18 22:00:00","    18578829",-87.38462,34.28121,0.289,10.196,0,2010-02-18 22:00:00,2010,2010-02-18 22:00:00
"1174",4226400,"2010-02-18 23:00:00","    18578829",-87.38462,34.28121,0.289,10.217,0,2010-02-18 23:00:00,2010,2010-02-18 23:00:00
"1175",4230000,"2010-02-19 00:00:00","    18578829",-87.38462,34.28121,0.29,10.244,0,2010-02-19 00:00:00,2010,2010-02-19 00:00:00
"1176",4233600,"2010-02-19 01:00:00","    18578829",-87.38462,34.28121,0.291,10.267,0,2010-02-19 01:00:00,2010,2010-02-19 01:00:00
"1177",4237200,"2010-02-19 02:00:00","    18578829",-87.38462,34.28121,0.291,10.286,0,2010-02-19 02:00:00,2010,2010-02-19 02:00:00
"1178",4240800,"2010-02-19 03:00:00","    18578829",-87.38462,34.28121,0.292,10.303,0,2010-02-19 03:00:00,2010,2010-02-19 03:00:00
"1179",4244400,"2010-02-19 04:00:00","    18578829",-87.38462,34.28121,0.292,10.319,0,2010-02-19 04:00:00,2010,2010-02-19 04:00:00
"1180",4248000,"2010-02-19 05:00:00","    18578829",-87.38462,34.28121,0.293,10.335,0,2010-02-19 05:00:00,2010,2010-02-19 05:00:00
"1181",4251600,"2010-02-19 06:00:00","    18578829",-87.38462,34.28121,0.293,10.35,0,2010-02-19 06:00:00,2010,2010-02-19 06:00:00
"1182",4255200,"2010-02-19 07:00:00","    18578829",-87.38462,34.28121,0.294,10.366,0,2010-02-19 07:00:00,2010,2010-02-19 07:00:00
"1183",4258800,"2010-02-19 08:00:00","    18578829",-87.38462,34.28121,0.294,10.381,0,2010-02-19 08:00:00,2010,2010-02-19 08:00:00
"1184",4262400,"2010-02-19 09:00:00","    18578829",-87.38462,34.28121,0.294,10.399,0,2010-02-19 09:00:00,2010,2010-02-19 09:00:00
"1185",4266000,"2010-02-19 10:00:00","    18578829",-87.38462,34.28121,0.294,10.399,0,2010-02-19 10:00:00,2010,2010-02-19 10:00:00
"1186",4269600,"2010-02-19 11:00:00","    18578829",-87.38462,34.28121,0.295,10.418,0,2010-02-19 11:00:00,2010,2010-02-19 11:00:00
"1187",4273200,"2010-02-19 12:00:00","    18578829",-87.38462,34.28121,0.296,10.467,0,2010-02-19 12:00:00,2010,2010-02-19 12:00:00
"1188",4276800,"2010-02-19 13:00:00","    18578829",-87.38462,34.28121,0.298,10.509,0,2010-02-19 13:00:00,2010,2010-02-19 13:00:00
"1189",4280400,"2010-02-19 14:00:00","    18578829",-87.38462,34.28121,0.301,10.638,0,2010-02-19 14:00:00,2010,2010-02-19 14:00:00
"1190",4284000,"2010-02-19 15:00:00","    18578829",-87.38462,34.28121,0.302,10.673,0,2010-02-19 15:00:00,2010,2010-02-19 15:00:00
"1191",4287600,"2010-02-19 16:00:00","    18578829",-87.38462,34.28121,0.3,10.609,0,2010-02-19 16:00:00,2010,2010-02-19 16:00:00
"1192",4291200,"2010-02-19 17:00:00","    18578829",-87.38462,34.28121,0.298,10.533,0,2010-02-19 17:00:00,2010,2010-02-19 17:00:00
"1193",4294800,"2010-02-19 18:00:00","    18578829",-87.38462,34.28121,0.297,10.49,0,2010-02-19 18:00:00,2010,2010-02-19 18:00:00
"1194",4298400,"2010-02-19 19:00:00","    18578829",-87.38462,34.28121,0.297,10.475,0,2010-02-19 19:00:00,2010,2010-02-19 19:00:00
"1195",4302000,"2010-02-19 20:00:00","    18578829",-87.38462,34.28121,0.297,10.475,0,2010-02-19 20:00:00,2010,2010-02-19 20:00:00
"1196",4305600,"2010-02-19 21:00:00","    18578829",-87.38462,34.28121,0.297,10.486,0,2010-02-19 21:00:00,2010,2010-02-19 21:00:00
"1197",4309200,"2010-02-19 22:00:00","    18578829",-87.38462,34.28121,0.298,10.506,0,2010-02-19 22:00:00,2010,2010-02-19 22:00:00
"1198",4312800,"2010-02-19 23:00:00","    18578829",-87.38462,34.28121,0.298,10.539,0,2010-02-19 23:00:00,2010,2010-02-19 23:00:00
"1199",4316400,"2010-02-20 00:00:00","    18578829",-87.38462,34.28121,0.299,10.565,0,2010-02-20 00:00:00,2010,2010-02-20 00:00:00
"1200",4320000,"2010-02-20 01:00:00","    18578829",-87.38462,34.28121,0.3,10.585,0,2010-02-20 01:00:00,2010,2010-02-20 01:00:00
"1201",4323600,"2010-02-20 02:00:00","    18578829",-87.38462,34.28121,0.3,10.601,0,2010-02-20 02:00:00,2010,2010-02-20 02:00:00
"1202",4327200,"2010-02-20 03:00:00","    18578829",-87.38462,34.28121,0.301,10.615,0,2010-02-20 03:00:00,2010,2010-02-20 03:00:00
"1203",4330800,"2010-02-20 04:00:00","    18578829",-87.38462,34.28121,0.301,10.628,0,2010-02-20 04:00:00,2010,2010-02-20 04:00:00
"1204",4334400,"2010-02-20 05:00:00","    18578829",-87.38462,34.28121,0.301,10.641,0,2010-02-20 05:00:00,2010,2010-02-20 05:00:00
"1205",4338000,"2010-02-20 06:00:00","    18578829",-87.38462,34.28121,0.302,10.655,0,2010-02-20 06:00:00,2010,2010-02-20 06:00:00
"1206",4341600,"2010-02-20 07:00:00","    18578829",-87.38462,34.28121,0.302,10.669,0,2010-02-20 07:00:00,2010,2010-02-20 07:00:00
"1207",4345200,"2010-02-20 08:00:00","    18578829",-87.38462,34.28121,0.302,10.682,0,2010-02-20 08:00:00,2010,2010-02-20 08:00:00
"1208",4348800,"2010-02-20 09:00:00","    18578829",-87.38462,34.28121,0.303,10.696,0,2010-02-20 09:00:00,2010,2010-02-20 09:00:00
"1209",4352400,"2010-02-20 10:00:00","    18578829",-87.38462,34.28121,0.303,10.707,0,2010-02-20 10:00:00,2010,2010-02-20 10:00:00
"1210",4356000,"2010-02-20 11:00:00","    18578829",-87.38462,34.28121,0.303,10.713,0,2010-02-20 11:00:00,2010,2010-02-20 11:00:00
"1211",4359600,"2010-02-20 12:00:00","    18578829",-87.38462,34.28121,0.304,10.732,0,2010-02-20 12:00:00,2010,2010-02-20 12:00:00
"1212",4363200,"2010-02-20 13:00:00","    18578829",-87.38462,34.28121,0.305,10.753,0,2010-02-20 13:00:00,2010,2010-02-20 13:00:00
"1213",4366800,"2010-02-20 14:00:00","    18578829",-87.38462,34.28121,0.305,10.762,0,2010-02-20 14:00:00,2010,2010-02-20 14:00:00
"1214",4370400,"2010-02-20 15:00:00","    18578829",-87.38462,34.28121,0.305,10.763,0,2010-02-20 15:00:00,2010,2010-02-20 15:00:00
"1215",4374000,"2010-02-20 16:00:00","    18578829",-87.38462,34.28121,0.305,10.757,0,2010-02-20 16:00:00,2010,2010-02-20 16:00:00
"1216",4377600,"2010-02-20 17:00:00","    18578829",-87.38462,34.28121,0.304,10.75,0,2010-02-20 17:00:00,2010,2010-02-20 17:00:00
"1217",4381200,"2010-02-20 18:00:00","    18578829",-87.38462,34.28121,0.304,10.747,0,2010-02-20 18:00:00,2010,2010-02-20 18:00:00
"1218",4384800,"2010-02-20 19:00:00","    18578829",-87.38462,34.28121,0.305,10.755,0,2010-02-20 19:00:00,2010,2010-02-20 19:00:00
"1219",4388400,"2010-02-20 20:00:00","    18578829",-87.38462,34.28121,0.305,10.768,0,2010-02-20 20:00:00,2010,2010-02-20 20:00:00
"1220",4392000,"2010-02-20 21:00:00","    18578829",-87.38462,34.28121,0.305,10.787,0,2010-02-20 21:00:00,2010,2010-02-20 21:00:00
"1221",4395600,"2010-02-20 22:00:00","    18578829",-87.38462,34.28121,0.306,10.813,0,2010-02-20 22:00:00,2010,2010-02-20 22:00:00
"1222",4399200,"2010-02-20 23:00:00","    18578829",-87.38462,34.28121,0.307,10.851,0,2010-02-20 23:00:00,2010,2010-02-20 23:00:00
"1223",4402800,"2010-02-21 00:00:00","    18578829",-87.38462,34.28121,0.308,10.881,0,2010-02-21 00:00:00,2010,2010-02-21 00:00:00
"1224",4406400,"2010-02-21 01:00:00","    18578829",-87.38462,34.28121,0.309,10.902,0,2010-02-21 01:00:00,2010,2010-02-21 01:00:00
"1225",4410000,"2010-02-21 02:00:00","    18578829",-87.38462,34.28121,0.309,10.919,0,2010-02-21 02:00:00,2010,2010-02-21 02:00:00
"1226",4413600,"2010-02-21 03:00:00","    18578829",-87.38462,34.28121,0.31,10.932,0,2010-02-21 03:00:00,2010,2010-02-21 03:00:00
"1227",4417200,"2010-02-21 04:00:00","    18578829",-87.38462,34.28121,0.31,10.945,0,2010-02-21 04:00:00,2010,2010-02-21 04:00:00
"1228",4420800,"2010-02-21 05:00:00","    18578829",-87.38462,34.28121,0.31,10.958,0,2010-02-21 05:00:00,2010,2010-02-21 05:00:00
"1229",4424400,"2010-02-21 06:00:00","    18578829",-87.38462,34.28121,0.311,10.97,0,2010-02-21 06:00:00,2010,2010-02-21 06:00:00
"1230",4428000,"2010-02-21 07:00:00","    18578829",-87.38462,34.28121,0.311,10.983,0,2010-02-21 07:00:00,2010,2010-02-21 07:00:00
"1231",4431600,"2010-02-21 08:00:00","    18578829",-87.38462,34.28121,0.311,10.995,0,2010-02-21 08:00:00,2010,2010-02-21 08:00:00
"1232",4435200,"2010-02-21 09:00:00","    18578829",-87.38462,34.28121,0.312,11.007,0,2010-02-21 09:00:00,2010,2010-02-21 09:00:00
"1233",4438800,"2010-02-21 10:00:00","    18578829",-87.38462,34.28121,0.312,11.018,0,2010-02-21 10:00:00,2010,2010-02-21 10:00:00
"1234",4442400,"2010-02-21 11:00:00","    18578829",-87.38462,34.28121,0.312,11.029,0,2010-02-21 11:00:00,2010,2010-02-21 11:00:00
"1235",4446000,"2010-02-21 12:00:00","    18578829",-87.38462,34.28121,0.313,11.04,0,2010-02-21 12:00:00,2010,2010-02-21 12:00:00
"1236",4449600,"2010-02-21 13:00:00","    18578829",-87.38462,34.28121,0.313,11.052,0,2010-02-21 13:00:00,2010,2010-02-21 13:00:00
"1237",4453200,"2010-02-21 14:00:00","    18578829",-87.38462,34.28121,0.313,11.049,0,2010-02-21 14:00:00,2010,2010-02-21 14:00:00
"1238",4456800,"2010-02-21 15:00:00","    18578829",-87.38462,34.28121,0.313,11.039,0,2010-02-21 15:00:00,2010,2010-02-21 15:00:00
"1239",4460400,"2010-02-21 16:00:00","    18578829",-87.38462,34.28121,0.312,11.022,0,2010-02-21 16:00:00,2010,2010-02-21 16:00:00
"1240",4464000,"2010-02-21 17:00:00","    18578829",-87.38462,34.28121,0.311,11,0,2010-02-21 17:00:00,2010,2010-02-21 17:00:00
"1241",4467600,"2010-02-21 18:00:00","    18578829",-87.38462,34.28121,0.311,10.98,0,2010-02-21 18:00:00,2010,2010-02-21 18:00:00
"1242",4471200,"2010-02-21 19:00:00","    18578829",-87.38462,34.28121,0.311,10.969,0,2010-02-21 19:00:00,2010,2010-02-21 19:00:00
"1243",4474800,"2010-02-21 20:00:00","    18578829",-87.38462,34.28121,0.311,10.966,0,2010-02-21 20:00:00,2010,2010-02-21 20:00:00
"1244",4478400,"2010-02-21 21:00:00","    18578829",-87.38462,34.28121,0.311,10.974,0,2010-02-21 21:00:00,2010,2010-02-21 21:00:00
"1245",4482000,"2010-02-21 22:00:00","    18578829",-87.38462,34.28121,0.311,10.998,0,2010-02-21 22:00:00,2010,2010-02-21 22:00:00
"1246",4485600,"2010-02-21 23:00:00","    18578829",-87.38462,34.28121,0.312,11.034,0,2010-02-21 23:00:00,2010,2010-02-21 23:00:00
"1247",4489200,"2010-02-22 00:00:00","    18578829",-87.38462,34.28121,0.314,11.072,0,2010-02-22 00:00:00,2010,2010-02-22 00:00:00
"1248",4492800,"2010-02-22 01:00:00","    18578829",-87.38462,34.28121,0.314,11.099,0,2010-02-22 01:00:00,2010,2010-02-22 01:00:00
"1249",4496400,"2010-02-22 02:00:00","    18578829",-87.38462,34.28121,0.315,11.117,0,2010-02-22 02:00:00,2010,2010-02-22 02:00:00
"1250",4500000,"2010-02-22 03:00:00","    18578829",-87.38462,34.28121,0.321,11.334,0,2010-02-22 03:00:00,2010,2010-02-22 03:00:00
"1251",4503600,"2010-02-22 04:00:00","    18578829",-87.38462,34.28121,0.863,30.487,0,2010-02-22 04:00:00,2010,2010-02-22 04:00:00
"1252",4507200,"2010-02-22 05:00:00","    18578829",-87.38462,34.28121,1.674,59.116,0,2010-02-22 05:00:00,2010,2010-02-22 05:00:00
"1253",4510800,"2010-02-22 06:00:00","    18578829",-87.38462,34.28121,1.522,53.747,0,2010-02-22 06:00:00,2010,2010-02-22 06:00:00
"1254",4514400,"2010-02-22 07:00:00","    18578829",-87.38462,34.28121,1.159,40.942,0,2010-02-22 07:00:00,2010,2010-02-22 07:00:00
"1255",4518000,"2010-02-22 08:00:00","    18578829",-87.38462,34.28121,0.907,32.018,0,2010-02-22 08:00:00,2010,2010-02-22 08:00:00
"1256",4521600,"2010-02-22 09:00:00","    18578829",-87.38462,34.28121,0.744,26.273,0,2010-02-22 09:00:00,2010,2010-02-22 09:00:00
"1257",4525200,"2010-02-22 10:00:00","    18578829",-87.38462,34.28121,0.639,22.571,0,2010-02-22 10:00:00,2010,2010-02-22 10:00:00
"1258",4528800,"2010-02-22 11:00:00","    18578829",-87.38462,34.28121,0.572,20.198,0,2010-02-22 11:00:00,2010,2010-02-22 11:00:00
"1259",4532400,"2010-02-22 12:00:00","    18578829",-87.38462,34.28121,0.53,18.702,0,2010-02-22 12:00:00,2010,2010-02-22 12:00:00
"1260",4536000,"2010-02-22 13:00:00","    18578829",-87.38462,34.28121,0.504,17.798,0,2010-02-22 13:00:00,2010,2010-02-22 13:00:00
"1261",4539600,"2010-02-22 14:00:00","    18578829",-87.38462,34.28121,0.49,17.303,0,2010-02-22 14:00:00,2010,2010-02-22 14:00:00
"1262",4543200,"2010-02-22 15:00:00","    18578829",-87.38462,34.28121,0.485,17.118,0,2010-02-22 15:00:00,2010,2010-02-22 15:00:00
"1263",4546800,"2010-02-22 16:00:00","    18578829",-87.38462,34.28121,0.485,17.112,0,2010-02-22 16:00:00,2010,2010-02-22 16:00:00
"1264",4550400,"2010-02-22 17:00:00","    18578829",-87.38462,34.28121,0.487,17.213,0,2010-02-22 17:00:00,2010,2010-02-22 17:00:00
"1265",4554000,"2010-02-22 18:00:00","    18578829",-87.38462,34.28121,0.493,17.395,0,2010-02-22 18:00:00,2010,2010-02-22 18:00:00
"1266",4557600,"2010-02-22 19:00:00","    18578829",-87.38462,34.28121,0.499,17.636,0,2010-02-22 19:00:00,2010,2010-02-22 19:00:00
"1267",4561200,"2010-02-22 20:00:00","    18578829",-87.38462,34.28121,0.507,17.915,0,2010-02-22 20:00:00,2010,2010-02-22 20:00:00
"1268",4564800,"2010-02-22 21:00:00","    18578829",-87.38462,34.28121,0.516,18.215,0,2010-02-22 21:00:00,2010,2010-02-22 21:00:00
"1269",4568400,"2010-02-22 22:00:00","    18578829",-87.38462,34.28121,0.525,18.526,0,2010-02-22 22:00:00,2010,2010-02-22 22:00:00
"1270",4572000,"2010-02-22 23:00:00","    18578829",-87.38462,34.28121,0.533,18.836,0,2010-02-22 23:00:00,2010,2010-02-22 23:00:00
"1271",4575600,"2010-02-23 00:00:00","    18578829",-87.38462,34.28121,0.542,19.135,0,2010-02-23 00:00:00,2010,2010-02-23 00:00:00
"1272",4579200,"2010-02-23 01:00:00","    18578829",-87.38462,34.28121,0.55,19.413,0,2010-02-23 01:00:00,2010,2010-02-23 01:00:00
"1273",4582800,"2010-02-23 02:00:00","    18578829",-87.38462,34.28121,0.557,19.664,0,2010-02-23 02:00:00,2010,2010-02-23 02:00:00
"1274",4586400,"2010-02-23 03:00:00","    18578829",-87.38462,34.28121,0.563,19.885,0,2010-02-23 03:00:00,2010,2010-02-23 03:00:00
"1275",4590000,"2010-02-23 04:00:00","    18578829",-87.38462,34.28121,0.569,20.076,0,2010-02-23 04:00:00,2010,2010-02-23 04:00:00
"1276",4593600,"2010-02-23 05:00:00","    18578829",-87.38462,34.28121,0.573,20.238,0,2010-02-23 05:00:00,2010,2010-02-23 05:00:00
"1277",4597200,"2010-02-23 06:00:00","    18578829",-87.38462,34.28121,0.577,20.369,0,2010-02-23 06:00:00,2010,2010-02-23 06:00:00
"1278",4600800,"2010-02-23 07:00:00","    18578829",-87.38462,34.28121,0.58,20.471,0,2010-02-23 07:00:00,2010,2010-02-23 07:00:00
"1279",4604400,"2010-02-23 08:00:00","    18578829",-87.38462,34.28121,0.582,20.545,0,2010-02-23 08:00:00,2010,2010-02-23 08:00:00
"1280",4608000,"2010-02-23 09:00:00","    18578829",-87.38462,34.28121,0.583,20.592,0,2010-02-23 09:00:00,2010,2010-02-23 09:00:00
"1281",4611600,"2010-02-23 10:00:00","    18578829",-87.38462,34.28121,0.584,20.612,0,2010-02-23 10:00:00,2010,2010-02-23 10:00:00
"1282",4615200,"2010-02-23 11:00:00","    18578829",-87.38462,34.28121,0.584,20.607,0,2010-02-23 11:00:00,2010,2010-02-23 11:00:00
"1283",4618800,"2010-02-23 12:00:00","    18578829",-87.38462,34.28121,0.583,20.578,0,2010-02-23 12:00:00,2010,2010-02-23 12:00:00
"1284",4622400,"2010-02-23 13:00:00","    18578829",-87.38462,34.28121,0.581,20.526,0,2010-02-23 13:00:00,2010,2010-02-23 13:00:00
"1285",4626000,"2010-02-23 14:00:00","    18578829",-87.38462,34.28121,0.579,20.45,0,2010-02-23 14:00:00,2010,2010-02-23 14:00:00
"1286",4629600,"2010-02-23 15:00:00","    18578829",-87.38462,34.28121,0.576,20.351,0,2010-02-23 15:00:00,2010,2010-02-23 15:00:00
"1287",4633200,"2010-02-23 16:00:00","    18578829",-87.38462,34.28121,0.573,20.23,0,2010-02-23 16:00:00,2010,2010-02-23 16:00:00
"1288",4636800,"2010-02-23 17:00:00","    18578829",-87.38462,34.28121,0.569,20.091,0,2010-02-23 17:00:00,2010,2010-02-23 17:00:00
"1289",4640400,"2010-02-23 18:00:00","    18578829",-87.38462,34.28121,0.565,19.938,0,2010-02-23 18:00:00,2010,2010-02-23 18:00:00
"1290",4644000,"2010-02-23 19:00:00","    18578829",-87.38462,34.28121,0.56,19.775,0,2010-02-23 19:00:00,2010,2010-02-23 19:00:00
"1291",4647600,"2010-02-23 20:00:00","    18578829",-87.38462,34.28121,0.555,19.604,0,2010-02-23 20:00:00,2010,2010-02-23 20:00:00
"1292",4651200,"2010-02-23 21:00:00","    18578829",-87.38462,34.28121,0.55,19.429,0,2010-02-23 21:00:00,2010,2010-02-23 21:00:00
