,qs0,lnTe,m,Sr0,Srmax,td,vch,vr,k0,CD,NSE
3568,1.99E-05,-1.585116117,0.331512783,3.308285599,0.02364003,0.215556081,1860.184126,1377.399545,0.092174112,0.547805611,-0.110887569
3569,2.36E-05,-1.036454243,0.39808491,3.401111236,0.020876899,0.3261737,1765.717401,978.6556277,0.105997548,0.723000034,-0.089931442
3570,2.73E-05,-1.536228732,0.545028728,0.527011445,0.025083225,0.231894843,870.814644,875.5505293,0.099477801,0.973845018,0.028603725
3571,2.27E-05,-0.726422163,0.406489512,2.728584468,0.01175861,0.387249061,1288.233282,1519.489943,0.096587318,0.406832828,-0.314256092
3572,1.53E-05,-0.999306859,0.526780395,0.154350449,0.026213245,0.472349056,1682.627891,1374.598666,0.110297315,0.697470461,0.069358386
3573,2.63E-05,-1.89775768,0.401905002,1.657680229,0.026114512,0.185432697,1765.337768,1040.172187,0.138297317,0.581508935,-0.378632117
3574,2.87E-05,-0.57372706,0.345496624,0.257517397,0.018836454,0.060445493,767.8283371,792.7930513,0.136540159,0.131705633,-0.531562095
3575,1.51E-05,-1.520219485,0.664586782,2.151860327,0.020109041,0.48463071,1275.103367,1125.422317,0.080125673,0.773248545,0.234900709
3576,1.21E-05,-0.672376476,0.520056574,1.654983665,0.019117283,0.298093502,1465.327311,1634.81667,0.14401977,0.090674286,0.030048037
3577,2.96E-05,-1.926745661,0.47729139,1.99798871,0.027972477,0.474904055,1579.034507,1520.155515,0.059276679,0.801236922,-0.348308672
3578,2.22E-05,-0.644362121,0.315750942,2.293299386,0.025942466,0.420329285,1881.130853,1048.096698,0.12584775,0.090075811,-0.212894961
3579,1.23E-05,-0.709638352,0.652513348,1.717137813,0.027815841,0.33440638,1561.690199,1238.155439,0.118868756,0.322362715,0.024744232
3580,1.73E-05,-0.406752462,0.341487013,2.047409842,0.025654332,0.396048257,1095.602887,1684.616211,0.128838729,0.526653846,-0.089815387
3581,2.77E-05,-0.595853574,0.361097202,3.61108266,0.029387365,0.416048843,1784.468612,658.2469617,0.060944891,0.62715246,-0.246979272
3582,2.46E-05,-0.429571582,0.465021594,3.182771962,0.029932052,0.197824314,1678.915765,1507.011225,0.060264266,0.391202501,-0.092899741
3583,1.32E-05,-1.794536777,0.546570587,1.283888034,0.015843092,0.315618914,1156.486068,1635.756685,0.068174479,0.319484494,0.235822104
3584,1.07E-05,-0.238872477,0.551400661,1.035617771,0.024937564,0.322865484,1155.633169,1482.263656,0.103446973,0.844412478,-0.027962286
3585,2.54E-05,-1.852119444,0.523181578,2.782735345,0.016761331,0.041416444,1626.101046,614.0339312,0.112760175,0.703877282,-0.256870638
3586,2.99E-05,-0.25415603,0.658865079,0.281143539,0.015629323,0.155166264,970.7391018,611.4537739,0.066527848,0.252759546,-0.202905719
3587,2.32E-05,-1.160451703,0.32555462,1.424488373,0.012215526,0.412371018,1487.269014,823.3362106,0.087311388,0.512035694,-0.536790495
3588,1.88E-05,-1.838327829,0.688906045,1.428574756,0.01047869,0.142133617,1728.697583,1144.072274,0.111959915,0.137670686,0.154570359
3589,1.02E-05,-1.65283915,0.402630733,1.800002197,0.019271945,0.449405239,945.4190881,607.3626697,0.129461639,0.662510457,0.163141181
3590,1.72E-05,-0.897671102,0.595749852,3.499773521,0.020447147,0.176502492,773.1008965,1173.377461,0.073529939,0.862465455,0.077829002
3591,1.96E-05,-0.474912244,0.481936343,0.56305631,0.011348419,0.475315605,1326.226615,689.0419862,0.073205097,0.064851234,-0.112903562
3592,1.15E-05,-0.682578158,0.60244236,2.479554171,0.028111483,0.037919894,1732.932225,1785.822341,0.142438203,0.762511255,0.017919756
3593,2.23E-05,-0.706034641,0.547327865,1.871933874,0.027178168,0.223944877,1914.593327,1720.970422,0.121250588,0.664642605,0.019257277
3594,2.62E-05,-0.988756784,0.562705827,3.702167523,0.012575406,0.248566194,1694.654565,1448.837387,0.093014362,0.203675807,-0.067320699
3595,1.27E-05,-1.467615418,0.381132978,2.648923157,0.015334629,0.149017749,1761.693261,1162.092425,0.13853529,0.635020844,0.115326605
3596,2.92E-05,-1.30949307,0.472861567,3.8013729,0.025797073,0.188832846,1889.035328,1002.573143,0.120378491,0.561494779,-0.09567126
3597,1.99E-05,-1.371768638,0.393252548,1.69706747,0.01948498,0.390792285,900.712301,1888.818516,0.087593578,0.221930017,0.028184028
3598,1.64E-05,-1.423508594,0.367969051,0.240234396,0.027902244,0.451157465,506.319488,1566.666747,0.109023627,0.878812566,0.13518418
3599,1.34E-05,-0.837623272,0.44826436,0.826769398,0.011970084,0.297201409,1646.864404,1858.066358,0.11854725,0.267328743,0.022337877
3600,1.00E-05,-1.205704427,0.525122323,1.396258773,0.022270663,0.072264659,1950.530246,871.8981688,0.130836147,0.525153574,0.034791934
3601,1.37E-05,-0.362990837,0.690495607,3.421900861,0.019021461,0.390394299,1777.964677,1948.441835,0.147029122,0.028716036,0.040476225
3602,1.11E-05,-0.577626644,0.32194533,1.105312557,0.015777666,0.171434179,764.2424179,1615.815266,0.063152487,0.148892761,-0.056243972
3603,2.85E-05,-1.915532659,0.402159133,1.905588731,0.022622078,0.24501271,957.210979,1603.571591,0.122888644,0.997788526,-0.54247062
3604,1.02E-05,-1.793712829,0.403785805,2.126722867,0.022968183,0.041970378,629.755496,1443.303151,0.074898026,0.831469772,0.190186647
3605,1.74E-05,-0.661902667,0.566396006,0.317850424,0.017872489,0.384208462,936.9298809,1984.190252,0.13096527,0.270634965,0.031726074
3606,1.10E-05,-1.654321796,0.695477221,1.867635222,0.012409736,0.168166871,1874.678217,1512.64518,0.084458411,0.435201761,0.167192209
3607,2.62E-05,-1.830939743,0.68222182,0.134417367,0.021642522,0.479042955,691.2768307,1067.561814,0.130834336,0.832285668,-0.012072807
3608,2.40E-05,-0.970005246,0.346077266,2.525937365,0.028937437,0.468913222,1619.010225,549.0109094,0.099933952,0.612513703,-0.110653985
3609,1.20E-05,-1.112824613,0.433914012,1.600989979,0.025364944,0.429644411,1459.239436,691.2658249,0.080079601,0.877285959,0.060279318
3610,2.01E-05,-0.828569966,0.445870638,1.615917088,0.020742777,0.306428645,676.4455693,1780.484405,0.088047932,0.177502313,0.013760663
3611,2.65E-05,-0.823046122,0.494843042,0.925418124,0.029955169,0.404291001,1883.60923,1363.107164,0.132081484,0.585357727,0.001288384
3612,2.14E-05,-0.226348809,0.386081316,3.441592261,0.017349077,0.148107341,1858.013558,1477.133303,0.126148287,0.243331084,-0.230937399
3613,1.89E-05,-0.222991381,0.407356888,3.526329756,0.011726369,0.335273955,851.091589,1549.215716,0.068539863,0.951563354,-0.217858923
3614,2.96E-05,-1.218608467,0.44987319,3.713022327,0.016854781,0.085199758,1538.271169,1886.867946,0.084388034,0.38483526,-0.282096816
3615,2.25E-05,-1.264940698,0.487032534,0.656018698,0.019872697,0.148282787,1507.615923,1988.496833,0.105097867,0.734749216,0.070372588
3616,1.59E-05,-0.37248311,0.582019925,3.029126777,0.022224182,0.104588295,1829.107463,1987.300005,0.100382567,0.487504822,0.040262031
3617,1.93E-05,-0.808226219,0.571045034,1.323713585,0.016520174,0.266765678,929.0724641,1259.38171,0.102414446,0.576217883,0.048198385
3618,2.73E-05,-1.800355522,0.30527071,3.434121851,0.017796358,0.326122497,1479.572391,1262.093352,0.068083799,0.701138116,-0.999400605
3619,2.23E-05,-1.183847044,0.513428818,0.890908396,0.024456864,0.214543689,1597.116953,984.6249443,0.062765444,0.389656041,0.124375871
3620,2.01E-05,-0.619875588,0.314534833,3.570279438,0.020572185,0.466018275,1780.755027,798.0608323,0.076981315,0.65940172,-0.224878166
3621,1.38E-05,-1.797261165,0.39071115,2.305421499,0.018410787,0.19761505,1248.871413,950.0097524,0.104975249,0.061649328,0.145662922
3622,2.26E-05,-0.714079353,0.474652897,0.669774085,0.01243338,0.04213489,606.4550164,676.0722292,0.11929759,0.803051178,-0.148417572
3623,1.32E-05,-0.781011895,0.313774913,2.589105809,0.025541091,0.002883596,1134.797729,595.4013921,0.127055484,0.364088252,-0.011682234
3624,1.05E-05,-1.134206966,0.509202243,0.619700008,0.013692742,0.104862362,892.9435795,1526.336979,0.114498546,0.571621253,0.070608104
3625,1.74E-05,-1.360520439,0.391067884,2.474672903,0.017514912,0.071397637,1945.877392,537.7748795,0.106181587,0.682233265,0.063906048
3626,2.51E-05,-1.528545254,0.495203281,2.479916186,0.020175541,0.174976015,887.0142128,1711.066054,0.05363338,0.615242563,0.005856386
3627,2.38E-05,-0.931347505,0.651308301,0.738069622,0.013664627,0.225034521,619.0588493,1689.44798,0.098138645,0.022182418,0.049932567
3628,2.07E-05,-0.876224902,0.580188602,2.142088969,0.011987276,0.326634742,1895.152622,1538.274425,0.131573997,0.594192532,0.015324521
3629,2.66E-05,-0.465385733,0.326155937,3.476790781,0.021495851,0.491663028,1798.369753,1531.127545,0.107017273,0.26151846,-0.445285855
3630,2.09E-05,-1.376389546,0.403469017,2.246281629,0.013246001,0.249832463,1635.814099,1562.615823,0.135357229,0.939506673,-0.104899557
3631,1.91E-05,-0.266705713,0.574389052,2.871689932,0.012912731,0.031244036,1174.820614,822.9392614,0.10349118,0.245777917,-0.022606457
3632,1.15E-05,-0.827446828,0.477002432,0.361376823,0.015104733,0.352882653,1703.399649,1304.322013,0.080696148,0.120168339,0.032820577
3633,2.37E-05,-1.9770987,0.586930396,2.23386635,0.014086132,0.207367109,1311.388628,1904.876448,0.066192686,0.355005812,-0.242674717
3634,2.84E-05,-1.848901221,0.633593988,2.425648571,0.022346215,0.377764188,1688.50057,925.5114084,0.142292708,0.911171425,-0.146896588
3635,1.76E-05,-1.398044502,0.470644847,2.658491253,0.0113755,0.000153372,1032.716533,1958.360781,0.093983978,0.643513564,0.087800664
3636,1.37E-05,-1.429298188,0.600650074,3.697214244,0.017728816,0.2608933,1546.818253,825.6861571,0.093518856,0.044403366,0.179635696
3637,2.36E-05,-0.902629385,0.602375501,3.7395302,0.025443905,0.097332842,1256.760368,1484.753261,0.119741589,0.636208107,0.096065575
3638,1.53E-05,-0.807164851,0.322141357,2.701243737,0.018177303,0.205050745,1695.202896,1542.3821,0.089162522,0.262567461,-0.067078264
3639,1.04E-05,-1.009474193,0.311764437,2.400313281,0.025807279,0.355142524,1855.251957,1160.50071,0.133472067,0.521912057,0.022183892
3640,1.80E-05,-1.031856406,0.61292821,2.553148404,0.018082343,0.001395554,1526.175604,1195.69915,0.067596232,0.514064336,0.127897843
3641,1.93E-05,-1.348371654,0.414983051,2.798138683,0.021376378,0.055952237,1891.083784,1068.656369,0.11851859,0.83306197,0.09195685
3642,1.14E-05,-1.669582434,0.608402781,3.31212557,0.019533022,0.461760205,1577.558963,1620.227474,0.102473962,0.817259187,0.192060159
3643,2.60E-05,-1.660137906,0.316217691,3.770899085,0.023227549,0.120753368,532.6107093,1778.580897,0.139178692,0.032118924,-0.552705248
3644,1.98E-05,-0.794659873,0.691251209,0.075162517,0.021553989,0.16926199,1333.498126,1709.071196,0.079449014,0.713422726,0.072577792
3645,1.55E-05,-1.001967301,0.357422692,3.116295776,0.029482259,0.361140772,1097.169627,956.2527256,0.118105893,0.832885104,0.076354751
3646,1.84E-05,-1.008327126,0.383459397,3.257718781,0.015334175,0.241299533,1218.715261,1125.420307,0.084177722,0.721355257,-0.064137914
3647,2.03E-05,-1.082217277,0.459363082,0.26522934,0.018012741,0.395127135,1215.520721,1933.85424,0.138211897,0.074130102,0.046708999
3648,1.23E-05,-1.349626717,0.400580761,1.406333349,0.010786031,0.075349404,1899.948881,1971.521982,0.099451113,0.13463336,0.065557162
3649,2.19E-05,-1.008780024,0.535609565,2.353181677,0.011771372,0.328147472,1536.424805,1581.579255,0.099704733,0.783849907,-0.008691766
3650,2.53E-05,-1.222033482,0.623768343,3.381919199,0.027207846,0.191495228,556.9216504,1561.83941,0.062010378,0.628040337,0.13112639
3651,1.98E-05,-0.752122046,0.699789058,3.752059205,0.024620625,0.123263408,618.704527,1272.969187,0.140780568,0.277315677,0.060745788
3652,2.41E-05,-1.524814005,0.599139641,3.85063032,0.026487831,0.260479949,701.0322799,1712.028177,0.100604945,0.10973089,0.14087837
3653,1.69E-05,-0.790382561,0.503518131,3.767250762,0.014840785,0.206575137,670.950893,1911.356116,0.064137792,0.144840843,0.022741941
3654,1.03E-05,-1.798925248,0.466488484,1.991982603,0.011044811,0.143399057,1261.775474,1106.217202,0.122658773,0.723891973,0.187606119
3655,1.41E-05,-0.486933682,0.603676559,1.017336694,0.012491618,0.242598575,941.4076678,1163.798251,0.059540256,0.662407501,0.035490481
3656,2.92E-05,-0.449249187,0.53168425,2.916790829,0.011600444,0.026514707,1307.114632,1177.77485,0.092276572,0.698756397,-0.331347434
3657,1.67E-05,-0.294626692,0.641334719,1.949684107,0.019405676,0.388810307,979.0483017,1391.158845,0.0536755,0.073465481,0.043603296
3658,1.27E-05,-0.517815294,0.31744125,3.609666674,0.025108417,0.117385069,1969.142729,1694.502952,0.098934289,0.213591871,-0.032769818
3659,2.44E-05,-0.507858612,0.65272876,0.975979165,0.027517912,0.325296333,1633.405852,1531.761614,0.105581721,0.900383487,-0.012926441
3660,2.30E-05,-1.554399485,0.541819995,2.738662551,0.024544851,0.448447079,751.3668427,1629.035985,0.140156731,0.163806163,0.127008304
3661,2.47E-05,-1.613949969,0.538357449,1.386725193,0.028025969,0.080283861,1425.541228,585.1477757,0.074072117,0.137158312,0.101869101
3662,2.36E-05,-1.405668169,0.576424933,3.962294376,0.017223289,0.122001088,1658.473956,1071.869317,0.095740127,0.206670181,0.089567013
3663,1.75E-05,-1.118770402,0.566865453,3.302921775,0.011873235,0.062084491,1479.495927,1030.496819,0.071729267,0.20747455,0.096835007
3664,1.08E-05,-0.568670754,0.442639479,3.770162968,0.013185001,0.27832417,823.7026241,671.5881209,0.050407558,0.785990856,0.006629947
3665,1.28E-05,-0.873667506,0.434200017,2.985261548,0.029644028,0.457358089,1878.110445,1647.25256,0.096743477,0.66772723,0.045244103
3666,2.60E-05,-1.948652493,0.36633703,2.942822367,0.012535059,0.476771687,1020.327739,1913.381786,0.099125598,0.161312167,-0.990263425
3667,2.26E-05,-1.366070572,0.354474929,1.581171199,0.027341906,0.232794642,1821.596033,1202.244745,0.129302832,0.863079864,-0.044407942
3668,2.72E-05,-0.666865732,0.488864473,2.856762501,0.024839696,0.19992945,1659.582001,997.2269007,0.06708263,0.205546652,-0.095849675
3669,1.87E-05,-0.388922293,0.563148967,1.896184073,0.020319094,0.24838435,1781.460029,845.9522729,0.057269105,0.894299588,0.014115735
3670,2.31E-05,-1.797654338,0.664561686,0.484830838,0.012316324,0.039052515,693.6975918,1238.563876,0.095685711,0.494163829,-0.010466668
3671,2.04E-05,-0.266180787,0.415306715,0.951782538,0.024119218,0.085276392,920.7243117,1079.698038,0.08478519,0.182425058,-0.090253562
3672,2.42E-05,-0.618010605,0.428862779,1.804336776,0.010912589,0.127876932,1104.465787,1878.232875,0.089951524,0.259303323,-0.361642319
3673,2.32E-05,-0.721565839,0.546405452,1.499822286,0.028596739,0.068056842,1865.253614,1007.422545,0.05756671,0.658767543,0.035978903
3674,2.80E-05,-1.699970253,0.511063684,0.455294369,0.024195835,0.378500492,1821.461201,1515.895294,0.063452975,0.238635379,-0.217125684
3675,2.03E-05,-1.506423614,0.412237708,3.594902904,0.019473461,0.066850825,1015.256191,1855.311411,0.098119822,0.874196016,0.043832229
3676,2.02E-05,-0.900464355,0.30945749,3.741963542,0.025050857,0.362245133,1903.064955,1476.210554,0.10775125,0.390233327,-0.143802648
3677,2.85E-05,-1.850299898,0.434953289,3.975405285,0.013951763,0.025344955,1582.235275,1254.374843,0.084342629,0.895645052,-0.815836241
3678,1.79E-05,-0.79870911,0.685364061,1.304792148,0.017330216,0.133696369,1301.722911,1538.376531,0.078942504,0.168527266,0.056988497
3679,2.85E-05,-1.676762195,0.640597926,2.13059318,0.02117513,0.241679896,1718.195368,1387.638457,0.097811678,0.374851918,-0.056438046
3680,1.34E-05,-0.878448883,0.512473833,1.553744385,0.024292557,0.173587616,1274.737479,1219.094006,0.053062093,0.608320359,0.048333031
3681,2.82E-05,-1.983032766,0.637958945,0.791545844,0.017827268,0.02366578,1037.737295,559.1262506,0.145688888,0.37246691,-0.339582749
3682,1.84E-05,-1.594494203,0.38794263,0.354940795,0.011248155,0.292678798,526.0723719,1502.017555,0.08909094,0.273837148,-0.242229599
3683,1.14E-05,-0.842332553,0.646643412,0.212641724,0.012786546,0.215177711,1070.864127,1450.073913,0.070353655,0.065238362,0.028916625
3684,2.99E-05,-1.742402649,0.628066397,0.839661251,0.029339293,0.117633613,1358.773277,708.6049271,0.096764023,0.99763927,-0.095053385
3685,2.23E-05,-0.434655783,0.524705565,0.932731619,0.022695559,0.271312267,633.1445377,635.2368745,0.136225074,0.910409612,-0.048712142
3686,1.33E-05,-0.551907489,0.418004955,2.427254239,0.016055033,0.238173726,1515.23379,1243.167318,0.070086383,0.137475107,-0.011856324
3687,2.11E-05,-1.968319764,0.358883157,1.12559996,0.013597631,0.056450502,690.1323908,1217.447512,0.124301269,0.16614874,-0.674679794
3688,2.96E-05,-0.282107275,0.612568998,1.328722128,0.014884946,0.343487304,1802.443923,1822.496153,0.109875445,0.313558232,-0.239526912
3689,2.48E-05,-0.923499146,0.417606708,0.164720622,0.022862643,0.065729035,1869.812726,1408.31016,0.06950134,0.821635461,-0.082411671
3690,2.73E-05,-0.667413589,0.506612408,1.464645202,0.01620209,0.461122533,510.2525851,1981.423496,0.068132078,0.745485983,-0.180413049
3691,2.47E-05,-0.658237776,0.516661295,1.138849609,0.016595277,0.243758239,565.6565253,962.5912381,0.065629213,0.792352526,-0.077902567
3692,2.99E-05,-1.945537634,0.482839752,0.692236982,0.014734152,0.042261394,1923.09569,784.2323695,0.073911708,0.16217542,-0.756844528
3693,2.63E-05,-1.567931814,0.660248905,2.946248538,0.017852976,0.013214164,895.7269217,727.9640783,0.135834081,0.385439597,0.079255916
3694,1.32E-05,-0.840949811,0.536184829,1.492967792,0.0262026,0.122678647,591.7999373,1857.893106,0.067975033,0.02038413,0.033553026
3695,2.96E-05,-0.561319889,0.32469633,3.528213856,0.025810389,0.108678261,956.9553578,553.4470505,0.088862958,0.861620858,-0.460762332
3696,2.08E-05,-1.233288788,0.412742614,1.760475679,0.018303873,0.275836792,1031.189178,612.4562083,0.052216957,0.758478425,0.014827196
3697,1.03E-05,-1.905332438,0.419846294,3.068036725,0.018543524,0.148962646,1878.174996,1896.696201,0.147806864,0.259116636,0.217911957
3698,1.21E-05,-1.189151482,0.545613977,2.074824706,0.027150316,0.203021117,1266.681118,1025.79557,0.113492886,0.317216651,0.080286031
3699,2.21E-05,-0.748312812,0.595898222,0.688556286,0.014771234,0.058456457,1785.422016,817.7512821,0.138543649,0.54468158,0.02987467
3700,1.21E-05,-0.897800961,0.598447925,0.285124142,0.024418028,0.427814457,1054.193342,961.7452711,0.116694074,0.658569291,0.027618284
3701,2.20E-05,-0.856786167,0.523646237,1.978284606,0.026995641,0.321048814,1983.872237,1684.320444,0.139368013,0.528861708,0.069443442
3702,1.99E-05,-1.197346465,0.43711896,2.840981099,0.018239726,0.222308449,1457.397303,648.5350418,0.104858139,0.603136825,0.051217602
3703,1.01E-05,-0.574990147,0.594951158,0.515672459,0.016235316,0.375470142,1128.769967,709.625685,0.117341949,0.994706698,-0.000444061
3704,2.54E-05,-1.970049523,0.558929758,0.870796167,0.012875114,0.033775339,1679.743778,1089.587238,0.136023049,0.771706792,-0.494166331
3705,2.24E-05,-0.593475155,0.39656265,0.06461589,0.014675991,0.47964594,1165.634699,1910.18161,0.086542205,0.634101226,-0.228097123
3706,1.12E-05,-0.701205096,0.409197211,3.369850289,0.019990364,0.000284981,1843.638339,947.2463661,0.139485859,0.204895335,0.014180389
3707,2.51E-05,-0.305585481,0.467791917,1.333284256,0.010448513,0.129610169,605.3549747,1315.776426,0.111288344,0.805002734,-0.367413287
3708,2.48E-05,-0.202449891,0.552724449,0.108137605,0.010504749,0.391498105,562.4544598,1569.241515,0.082488594,0.265338922,-0.229025672
3709,1.40E-05,-1.222114871,0.487150975,1.082822274,0.028574664,0.096137685,1327.612869,1973.588451,0.11592387,0.188582121,0.145293885
3710,1.49E-05,-1.341688606,0.506893194,0.83184702,0.029770665,0.329382737,1525.509385,721.78521,0.119237589,0.031283104,0.176557747
3711,2.02E-05,-0.366559959,0.685366181,0.143877258,0.017055276,0.41495561,1447.476478,1271.931149,0.143892032,0.251833111,0.02367576
3712,2.45E-05,-1.508845485,0.588551064,3.824306625,0.017993983,0.140285456,837.3210678,740.8113437,0.052505701,0.80108035,0.082386144
3713,2.95E-05,-0.226302708,0.552673495,1.912307482,0.017878269,0.486654284,656.9143012,1988.236611,0.136982206,0.817073166,-0.248954002
3714,2.53E-05,-0.216587892,0.445472471,3.021122218,0.017320125,0.149496726,1456.928188,1718.03896,0.117792463,0.699060713,-0.257378546
3715,2.75E-05,-1.079924292,0.326615765,2.286692487,0.024321627,0.249484658,548.7594851,1757.443736,0.101992773,0.492600524,-0.342673181
3716,1.08E-05,-0.252314652,0.605900965,0.797265735,0.026586101,0.034568958,550.3059281,875.1599012,0.063859677,0.190933161,-0.032395026
3717,1.83E-05,-0.963076961,0.520084304,1.895072567,0.026355421,0.297122518,966.1217118,1453.017529,0.115212096,0.858682523,0.120678609
3718,2.77E-05,-1.777065711,0.413354092,3.703681265,0.025155936,0.352008697,924.6825513,922.6085849,0.127464728,0.461592341,-0.355065106
3719,1.04E-05,-1.378229953,0.400685704,2.111411172,0.019160864,0.364778678,780.3424816,1796.961191,0.118271192,0.479898003,0.123127228
3720,2.04E-05,-1.025250383,0.559472117,2.059189822,0.024780077,0.036131255,947.9280135,1577.289082,0.072474368,0.478828748,0.127812004
3721,2.29E-05,-1.540111995,0.36387439,2.232196884,0.013237222,0.211056466,1690.986194,1821.159164,0.080445816,0.367522369,-0.584079304
3722,1.22E-05,-1.354493004,0.458992356,3.799742022,0.022581122,0.285899404,1230.179303,540.2930505,0.149516446,0.162142349,0.135381458
3723,2.58E-05,-1.746546463,0.508951364,2.391021714,0.013876708,0.032114451,1129.810054,522.0850593,0.086906804,0.204712932,-0.371326587
3724,2.93E-05,-0.318090664,0.399745983,1.462575889,0.018359223,0.401511672,1380.488338,1912.058743,0.098943002,0.286858972,-0.456512783
3725,1.37E-05,-0.785786774,0.632888239,0.797494899,0.021888218,0.460566589,892.405317,1392.770747,0.139418796,0.960333937,0.040363394
3726,1.49E-05,-0.884627019,0.509635516,2.221297709,0.014372974,0.333449319,1388.940415,1520.807662,0.070783037,0.239071328,0.051807924
3727,1.28E-05,-1.949305647,0.522510421,1.334328962,0.010017212,0.094953947,1988.715787,1508.227279,0.1150327,0.861255178,0.167763252
3728,2.65E-05,-1.282945408,0.492878408,2.810855133,0.021510974,0.498889156,1139.392984,1979.046364,0.078282518,0.897675845,-0.025529157
3729,2.19E-05,-1.351044796,0.470189991,2.770193779,0.021690781,0.116946966,1713.545849,1405.554343,0.095227366,0.387667416,0.083317651
3730,1.84E-05,-1.51564677,0.560613132,1.562261679,0.018105717,0.449809814,762.6636068,851.4843562,0.1387708,0.309496872,0.194091876
3731,1.33E-05,-1.185528996,0.302009589,3.941621429,0.015515184,0.456968823,1442.881155,1557.718774,0.099738194,0.002033938,-0.06820579
3732,1.19E-05,-1.363154838,0.594348548,1.000774886,0.029330151,0.089793634,913.8707683,1623.396307,0.115940111,0.535733614,0.110688299
3733,2.25E-05,-1.239270904,0.431067644,0.314976442,0.019220978,0.203876876,995.7341508,1092.745311,0.083643891,0.604169579,-0.001504027
3734,2.96E-05,-1.786194767,0.417663397,0.901122019,0.014911173,0.113537602,1855.143633,1452.062469,0.09046198,0.210579273,-0.882538271
3735,1.83E-05,-1.740132506,0.466803611,0.985963256,0.028302505,0.459289771,1948.140492,1599.070149,0.102866791,0.562854076,0.183186031
3736,1.74E-05,-0.335151014,0.360307092,3.279434785,0.010648457,0.152874535,1180.37255,1783.802686,0.123314555,0.290593002,-0.294726056
3737,2.46E-05,-1.008505657,0.549081242,3.067291022,0.011513022,0.2765396,952.022137,564.9248065,0.124644108,0.248870414,-0.065582595
3738,2.10E-05,-1.217019934,0.413143436,0.734241113,0.019813342,0.212077976,563.8461869,1518.786046,0.120170124,0.012070823,0.025870986
3739,1.42E-05,-0.827777147,0.313507208,1.352194014,0.014042705,0.3458315,1852.866053,1145.653908,0.081353205,0.59058444,-0.120587405
3740,2.85E-05,-1.319315184,0.428995054,1.547038563,0.025943397,0.169524248,844.6574463,1242.236061,0.123234919,0.418520988,-0.12901827
3741,2.46E-05,-1.297539078,0.519024436,1.767730312,0.018569451,0.19928672,699.7261709,1825.376207,0.102090032,0.79810828,0.027466311
3742,1.48E-05,-0.244423238,0.613169306,2.287621732,0.016569759,0.349595974,1889.023609,685.8543492,0.050447522,0.929524469,0.032963134
3743,2.12E-05,-1.139371615,0.345261431,2.890696907,0.02514934,0.230932378,1335.304166,1108.872312,0.070874476,0.433470208,-0.053113489
3744,1.08E-05,-0.844215457,0.621680784,0.565303174,0.022895889,0.341011382,1027.910191,871.6997528,0.116084574,0.879783104,0.012957794
3745,2.90E-05,-1.699572361,0.449954184,0.700797757,0.027258729,0.17518641,1177.729692,1823.074947,0.113312558,0.419792437,-0.278718764
3746,1.06E-05,-0.609621089,0.606927126,2.184133193,0.028028125,0.371460788,1420.611559,1738.099234,0.135377902,0.102889833,0.002570273
3747,2.59E-05,-0.461548031,0.601459913,2.035320171,0.018599334,0.332942066,631.5925124,1407.012826,0.105771282,0.711364899,-0.085045059
3748,2.85E-05,-1.797625451,0.616497725,2.264012794,0.015474099,0.420026988,845.0987936,967.4580253,0.126235181,0.187747456,-0.305006624
3749,1.55E-05,-0.868179394,0.31376495,1.692718084,0.029862055,0.119331704,1818.908823,750.1815626,0.114870193,0.544906506,0.012709672
3750,2.83E-05,-1.410562976,0.457171337,0.18588343,0.029691326,0.012523526,1540.089743,938.2641531,0.068921101,0.302238051,-0.051067698
3751,1.52E-05,-0.444627764,0.427026354,2.341917773,0.026224714,0.167135585,1180.452366,1190.440352,0.089393551,0.175151792,0.010416846
3752,1.91E-05,-0.425784415,0.314248576,1.504839619,0.025266019,0.345912093,1959.127576,1321.251556,0.112079047,0.189098096,-0.18168305
3753,1.94E-05,-0.270452874,0.438029157,2.565060123,0.01430387,0.482719104,1483.35996,1322.369859,0.134085488,0.973937617,-0.137569624
3754,2.08E-05,-1.562290639,0.337506788,1.933781422,0.023354553,0.244326125,1997.978753,1616.253101,0.107673532,0.298347311,-0.129767291
3755,1.77E-05,-1.46354762,0.381147624,3.04925393,0.023746986,0.463416267,1107.874464,1075.339863,0.136432176,0.488756414,0.110315833
3756,2.23E-05,-0.61528655,0.419849367,3.553362469,0.014873739,0.386637562,1430.128209,1417.930376,0.119554865,0.786725377,-0.169262618
3757,1.27E-05,-0.291848125,0.35719225,1.500915424,0.010343012,0.462708087,1519.071207,1654.958577,0.05480836,0.089345049,-0.146007065
3758,1.86E-05,-1.059995594,0.659918842,3.241639815,0.023475961,0.055107991,1578.898234,967.5459428,0.059588335,0.276785488,0.14467091
3759,2.69E-05,-1.163293919,0.667266494,1.051774072,0.015471033,0.206798569,1772.303649,787.2222429,0.138667978,0.60982971,0.044366178
3760,2.96E-05,-0.822662441,0.630121936,3.707630718,0.01828608,0.267961078,1908.687032,833.0708859,0.08949548,0.916506744,-0.052046877
3761,1.10E-05,-1.089522153,0.441869643,3.839602688,0.018943631,0.430521036,1073.263687,1766.298955,0.070411779,0.182075,0.067348354
3762,1.16E-05,-1.196553206,0.4367032,2.860778027,0.016984593,0.380642642,1437.081678,1515.669624,0.094150838,0.504770066,0.112547568
